key_0,tweet_id,tweet_text,author_username,author_name,products_detected,overall_sentiment,intent,aspect_product,aspect,aspect_sentiment,posted_at_utc,posted_at_lagos,posted_date,posted_hour_utc,posted_hour_lagos,posted_dow,posted_week,created_at
,tweet-1968277368491159607,@getpocketapp @piggyvest Check your DM jor,durant019,Durant Michael,"['Pocket', 'PiggyVest']",neutral,inquiry,PiggyVest,inquiry,neutral,2025-09-17T11:34:28Z,2025-09-17T12:34:28+01:00,2025-09-17,11,12,Wednesday,2025-W38,2025-09-17T11:34:28Z
,tweet-1968276245420048448,@reenmakesrobots @legal_padi @piggyvest Send them an email,isuochibby,Chidinma Iwediba 🌹,['PiggyVest'],neutral,suggestion,PiggyVest,suggestion,neutral,2025-09-17T11:30:00Z,2025-09-17T12:30:00+01:00,2025-09-17,11,12,Wednesday,2025-W38,2025-09-17T11:30:00Z
,tweet-1968273622101094465,@stqinless_ @piggyvest That's amazing,AishTope,Aish UI/UX Designer 🌹,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-09-17T11:19:34Z,2025-09-17T12:19:34+01:00,2025-09-17,11,12,Wednesday,2025-W38,2025-09-17T11:19:34Z
,tweet-1971659724786651293,"PiggyVest is giving me headache mehn,I should have just stuck to opay savings.",ukwubrabus,Kele!💐,['PiggyVest'],very_negative,complaint,PiggyVest,trust_security,very_negative,2025-09-26T19:34:44Z,2025-09-26T20:34:44+01:00,2025-09-26,19,20,Friday,2025-W39,2025-09-26T19:34:44Z
,tweet-1971659264834912652,"@_aaadedapo abeg I know I'm not paying you... But I'm just curious. Is tax going to be paid on sport bet winnings/lottery? Also how will capital gains tax be handled now for people using all these investment apps (bamboo, piggyvest etc.) Thank you so much.",Intergloo,Winging It,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-09-26T19:32:55Z,2025-09-26T20:32:55+01:00,2025-09-26,19,20,Friday,2025-W39,2025-09-26T19:32:55Z
,tweet-1971656017961537745,@piggyvest @VictoriaAzum Please kindly help me to paste the correct customer service number. Thank you,AkinsiraAb23184,Akinsira Abiodun,['PiggyVest'],neutral,opinion,PiggyVest,customer_support,neutral,2025-09-26T19:20:00Z,2025-09-26T20:20:00+01:00,2025-09-26,19,20,Friday,2025-W39,2025-09-26T19:20:00Z
,tweet-1971655787199320557,"@piggyvest @VictoriaAzum Hello!!! Good evening sir/ma, Please I would like to ask for a customer service number, because the number pasted there is not connecting and I have a issue I can't access the app. It keeps telling me that my password has been blocked. And I've tried everything I know to change",AkinsiraAb23184,Akinsira Abiodun,['PiggyVest'],slightly_negative,complaint,PiggyVest,customer_support,slightly_negative,2025-09-26T19:19:05Z,2025-09-26T20:19:05+01:00,2025-09-26,19,20,Friday,2025-W39,2025-09-26T19:19:05Z
,tweet-1971616161495482814,@Empress_Brymex Break my PiggyVest for who?🙄🙄🙄,adeewunmii,Jaynett🦋,['PiggyVest'],very_negative,opinion,PiggyVest,brand_perception,very_negative,2025-09-26T16:41:38Z,2025-09-26T17:41:38+01:00,2025-09-26,16,17,Friday,2025-W39,2025-09-26T16:41:38Z
,tweet-1971613213528916449,But you don't want to break your piggy vest for me,obikoyaemmanue1,Obikoya Adebowale,['PiggyVest'],very_negative,opinion,PiggyVest,brand_perception,very_negative,2025-09-26T16:29:55Z,2025-09-26T17:29:55+01:00,2025-09-26,16,17,Friday,2025-W39,2025-09-26T16:29:55Z
,tweet-1971613118561440212,@Empress_Brymex But you don't want to break your piggy vest for me,obikoyaemmanue1,Obikoya Adebowale,['PiggyVest'],very_negative,opinion,PiggyVest,brand_perception,very_negative,2025-09-26T16:29:32Z,2025-09-26T17:29:32+01:00,2025-09-26,16,17,Friday,2025-W39,2025-09-26T16:29:32Z
,tweet-1971609601813684718,@DOTA2 - Solo PvB All Pick Lyralei: Windranger/runner | Playing POS 3 Offlaner (Full Gameplay) #5 New video: #Dota2,DS_G4m1ng,JJanLim.DSG💙🎮,['PiggyVest_for_Business'],neutral,opinion,,,,2025-09-26T16:15:34Z,2025-09-26T17:15:34+01:00,2025-09-26,16,17,Friday,2025-W39,2025-09-26T16:15:34Z
,tweet-1971605893973459120,🏐 It’s GAMEDAY! 🏐 Homecoming match vs. Plano West 💚🦅 📍 Prosper HS Arena 🚨⏰ Varsity starts at 5:30 PM #FaithintheFight #PVB #DeepWaters,prospervb,Prosper Eagles Volleyball,['PiggyVest_for_Business'],neutral,opinion,,,,2025-09-26T16:00:50Z,2025-09-26T17:00:50+01:00,2025-09-26,16,17,Friday,2025-W39,2025-09-26T16:00:50Z
,tweet-1971597957658214682,"Here's a beginner's path to build toward deploying capital like in the post, leveraging your grit and learning speed. Start small, scale up. 1. **Educate yourself**: Take free online courses on Coursera/YouTube (e.g., entrepreneurship, finance basics). Read books like ""Rich Dad Poor Dad"" or Nigerian blogs on business. Focus on simple models like freelancing or reselling. 2. **Gain experience via side hustles**: Freelance on Upwork/Fiverr (writing, marketing) or local gigs (tutoring, delivery). Aim to earn ₦50k-100k/month initially. Use apps like PiggyVest/Cowrywise to save 20-30% automatically. 3. **Source capital**: Save from hustles; ask family/friends for small loans (₦100k start). Apply for grants (e.g., Tony Elumelu Foundation) or crowdfunding on GoFundMe. Avoid high-interest loans early. 4. **Test a model**: Start with low-capital ideas like dropshipping or service biz (e.g., social media management). Invest small (₦50k) in tested opportunities, track returns. 5. **Scale**: Reinvest profits, network on LinkedIn/X for mentors. Aim for 10-20% monthly returns initially through compounding. Stay consistent; it takes 6-12 months to build momentum. Research risks thoroughly.",grok,Grok,['PiggyVest'],neutral,suggestion,PiggyVest,suggestion,neutral,2025-09-26T15:29:18Z,2025-09-26T16:29:18+01:00,2025-09-26,15,16,Friday,2025-W39,2025-09-26T15:29:18Z
,tweet-1971592103085081031,@Nikkyotreats Congratulations. Pocket app dey show me shege every time.,Suft_,CAR UPHOLSTERY,['Pocket'],slightly_negative,complaint,Pocket,app_performance,slightly_negative,2025-09-26T15:06:02Z,2025-09-26T16:06:02+01:00,2025-09-26,15,16,Friday,2025-W39,2025-09-26T15:06:02Z
,tweet-1971556529888440366,Never locking shit in piggy vest again. They are too stubborn fgs 😂,nyrp_szn,PRODUZAA!⚡️⚡️,['PiggyVest'],very_negative,complaint,PiggyVest,customer_support,very_negative,2025-09-26T12:44:41Z,2025-09-26T13:44:41+01:00,2025-09-26,12,13,Friday,2025-W39,2025-09-26T12:44:41Z
,tweet-1971556069618151457,"@piggyvest what’s going I can’t access my 16 units of high yield luxury 2 bed apartment in lekki,Lagos for days now I dropped message since 05: 21 am no one has responded to me……",Jennife21283831,Jennifer Chisom,['PiggyVest'],very_negative,inquiry,PiggyVest,customer_support,very_negative,2025-09-26T12:42:51Z,2025-09-26T13:42:51+01:00,2025-09-26,12,13,Friday,2025-W39,2025-09-26T12:42:51Z
,tweet-1971556069618151457,"@piggyvest what’s going I can’t access my 16 units of high yield luxury 2 bed apartment in lekki,Lagos for days now I dropped message since 05: 21 am no one has responded to me……",Jennife21283831,Jennifer Chisom,['PiggyVest'],very_negative,inquiry,PiggyVest,inquiry,very_negative,2025-09-26T12:42:51Z,2025-09-26T13:42:51+01:00,2025-09-26,12,13,Friday,2025-W39,2025-09-26T12:42:51Z
,tweet-1971554293959585822,Nothing sweeter than receiving money from your past self cos I just got my birthday gift that I sent to myself (via safelock) from 2022 💃 Thank you -@piggyvest 🙏🏽,The_amakaaa,Charms,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-09-26T12:35:48Z,2025-09-26T13:35:48+01:00,2025-09-26,12,13,Friday,2025-W39,2025-09-26T12:35:48Z
,tweet-1971553087237009906,"What does do? We help businesses that ship small parcel save money on nationwide shipping. We automate claims so you don’t have to chase refunds. We build diversified carrier strategies that protect you from rising costs. We do it with reliable and proven partners. Peak surcharges, fuel hikes, changing rate calculations, the costs are only going up. We can help bring them down. Unlock your savings report at",timureli,Timur Eligulashvili,['PiggyVest_for_Business'],neutral,opinion,PiggyVest_for_Business,brand_perception,neutral,2025-09-26T12:31:00Z,2025-09-26T13:31:00+01:00,2025-09-26,12,13,Friday,2025-W39,2025-09-26T12:31:00Z
,tweet-1971552859310174632,"I love doing business. If I invest 7 million in a business and do 1 million profit, that is a 14.3% return. This can be achieved in a single month (in, for example; the business model in my pinned tweet). To understand how much a big deal this is; PiggyVest (one of my most favorite companies of all time by the way) offers 12-22% (depending on the investment plan you go for) per annum. By the time you are done locking down 7M in one year, someone like me will flip that 7M 3x in that same year. Which will be 42.9% return in a year. This is the reason companies like PiggyVest can give up to 22%, because they know how to use capital to do that “42.9%” …which is why the best skill you’d learn in this life is how to deploy capital like the banks. Without letting fear and emotions get in the way.",Mrczar_,Mr. Czar,['PiggyVest'],neutral,opinion,PiggyVest,investments,neutral,2025-09-26T12:30:05Z,2025-09-26T13:30:05+01:00,2025-09-26,12,13,Friday,2025-W39,2025-09-26T12:30:05Z
,tweet-1971550358360166723,"@piggyvest I know you would, thank you.",ElfuzoSinZu,Man of Honour 🎖,['PiggyVest'],neutral,opinion,PiggyVest,customer_support,neutral,2025-09-26T12:20:09Z,2025-09-26T13:20:09+01:00,2025-09-26,12,13,Friday,2025-W39,2025-09-26T12:20:09Z
,tweet-1954451245571170584,"@piggyvest I don send am now, please check and respond.",trapstarhim,trapezium,['PiggyVest'],very_negative,inquiry,PiggyVest,customer_support,very_negative,2025-08-10T07:54:23Z,2025-08-10T08:54:23+01:00,2025-08-10,7,8,Sunday,2025-W32,2025-08-10T07:54:23Z
,tweet-1954451245571170584,"@piggyvest I don send am now, please check and respond.",trapstarhim,trapezium,['PiggyVest'],very_negative,inquiry,PiggyVest,inquiry,very_negative,2025-08-10T07:54:23Z,2025-08-10T08:54:23+01:00,2025-08-10,7,8,Sunday,2025-W32,2025-08-10T07:54:23Z
,tweet-1954447066907758964,@justdreadit @piggyvest @piggyvest can you fix my account what's all these delay,trapstarhim,trapezium,['PiggyVest'],very_negative,complaint,PiggyVest,customer_support,very_negative,2025-08-10T07:37:47Z,2025-08-10T08:37:47+01:00,2025-08-10,7,8,Sunday,2025-W32,2025-08-10T07:37:47Z
,tweet-1954428538225910138,"4. Whether you earn ₦50k or ₦500k: Save first. Spend last. 5. Start small: ♧ ₦2k/week ♧ 10% of income ♧ Use auto-save apps like PiggyVest, Cowrywise, or RiseVest. Don’t wait till you earn more to build the habit. Your habits scale with your income not your excuses.",NaijaBudgetBro,TheBudgetGent,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-08-10T06:24:09Z,2025-08-10T07:24:09+01:00,2025-08-10,6,7,Sunday,2025-W32,2025-08-10T06:24:09Z
,tweet-1954403536965419142,@oyinbby_ @piggyvest where's mineeee,yallmeetdera,Dera ˚.🎀༘⋆,['PiggyVest'],very_negative,inquiry,PiggyVest,inquiry,very_negative,2025-08-10T04:44:48Z,2025-08-10T05:44:48+01:00,2025-08-10,4,5,Sunday,2025-W32,2025-08-10T04:44:48Z
,tweet-1954399312806555695,"Here's some practical finance tips for Nigerians in 2025 amid high inflation (around 28% as of Aug) and naira volatility: 1. Follow the 50/30/20 rule: 50% income on needs, 30% wants, 20% savings. 2. Prioritize high-interest debt repayment to avoid compounding costs. 3. Diversify income via side hustles or freelance gigs on platforms like Upwork. 4. Invest in inflation-beating assets like treasury bills (yielding 20%+) or mutual funds. 5. Use apps like PiggyVest for automated savings and Ajo groups for community support. 6. Track expenses monthly with tools like Excel to build discipline. Stay resilient!",grok,Grok,['PiggyVest_for_Business'],neutral,opinion,,,,2025-08-10T04:28:01Z,2025-08-10T05:28:01+01:00,2025-08-10,4,5,Sunday,2025-W32,2025-08-10T04:28:01Z
,tweet-1954378200316055837,"@engrpopey I was told to pay 800k interest on 5m in 6 month. The bank that I put my millions on a regular basis ooo, I commot my money put am for piggy vest sharp.",Ayo_adey247,Xfactor,['PiggyVest'],very_negative,complaint,PiggyVest,withdrawals,very_negative,2025-08-10T03:04:08Z,2025-08-10T04:04:08+01:00,2025-08-10,3,4,Sunday,2025-W32,2025-08-10T03:04:08Z
,tweet-1954350494178058263,@sketchwhiz @piggyvest only the living can save true talk 😂😂😂,Pizelxx,Korede,['PiggyVest'],slightly_negative,opinion,PiggyVest,brand_perception,slightly_negative,2025-08-10T01:14:02Z,2025-08-10T02:14:02+01:00,2025-08-10,1,2,Sunday,2025-W32,2025-08-10T01:14:02Z
,tweet-1954345580832166004,@ify_szn 😭😭😭 I opted for piggyvest,VALENTINEBOYO,Valentine❤️✌🏿,['PiggyVest'],very_negative,complaint,PiggyVest,inquiry,very_negative,2025-08-10T00:54:31Z,2025-08-10T01:54:31+01:00,2025-08-10,0,1,Sunday,2025-W32,2025-08-10T00:54:31Z
,tweet-1954332957356753179,Piggyvest abeg o. I can't wait again,Damiii_AA,Maybe . Merlin✨,['Pocket'],slightly_negative,inquiry,Pocket,inquiry,slightly_negative,2025-08-10T00:04:21Z,2025-08-10T01:04:21+01:00,2025-08-10,0,1,Sunday,2025-W32,2025-08-10T00:04:21Z
,tweet-1954311417341096059,Did I make a mistake to update my pocket app?😭,kokari006,Sage🖤,['Pocket'],neutral,inquiry,,,,2025-08-09T22:38:45Z,2025-08-09T23:38:45+01:00,2025-08-09,22,23,Saturday,2025-W32,2025-08-09T22:38:45Z
,tweet-1954307130946687217,"Day 80 Invest 5,000 into Piggyvest Goal: is to remain consistent",BigTerrius,ᏖᏋᏒᏒᎥᏬᏕ,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-08-09T22:21:43Z,2025-08-09T23:21:43+01:00,2025-08-09,22,23,Saturday,2025-W32,2025-08-09T22:21:43Z
,tweet-1954298261722026433,Na piggyvest you wan give ₦1B....Ahh Nigerians😂 very gullible humans,Callistus_oc,MrCal,['PiggyVest'],slightly_negative,opinion,PiggyVest,brand_perception,slightly_negative,2025-08-09T21:46:29Z,2025-08-09T22:46:29+01:00,2025-08-09,21,22,Saturday,2025-W32,2025-08-09T21:46:29Z
,tweet-1954291803470909479,@Being_Adaa I will blow it up and call my dad for feeding money 😭 that’s after begging Piggyvest to release my money knowing fully well they’ll refuse,EniFrancis2,Enimeyagha and 99 others liked your post,['PiggyVest'],very_negative,complaint,PiggyVest,inquiry,very_negative,2025-08-09T21:20:49Z,2025-08-09T22:20:49+01:00,2025-08-09,21,22,Saturday,2025-W32,2025-08-09T21:20:49Z
,tweet-1954289280072761839,"@Wizarab10 @Skolex5 Bro lock am up for 1 month either with fairmonie or piggyvest, with that 1 month you go don decide on wetin u go invest in. Good luck 🍀",Chris_steph28,Chris Stephen,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-08-09T21:10:47Z,2025-08-09T22:10:47+01:00,2025-08-09,21,22,Saturday,2025-W32,2025-08-09T21:10:47Z
,tweet-1954288659685056917,@Wizarab10 @Skolex5 Best advice I can give u now is Put the money for PiggyVest lock for 30days Get 299k upfront interest you can spend Till you figure out what you actually wanna use your 26m for,light_yagamixv,𝓨𝓪𝓰𝓪𝓶𝓲,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-08-09T21:08:20Z,2025-08-09T22:08:20+01:00,2025-08-09,21,22,Saturday,2025-W32,2025-08-09T21:08:20Z
,tweet-1954276697743970526,watch Mason not get signed till way into training camp lmao pvb loves to do this every year,mintyukov98,x - k🏒,['PiggyVest_for_Business'],neutral,opinion,PiggyVest_for_Business,merchant_onboarding,neutral,2025-08-09T20:20:48Z,2025-08-09T21:20:48+01:00,2025-08-09,20,21,Saturday,2025-W32,2025-08-09T20:20:48Z
,tweet-1954270860770177213,"@BangsleyEth @nocontextmemes Do you have any specifics? A lot of what DOGE claimed as waste were either perfectly legitimate spending being misrespresented, outright lying, and they got caught douple triple even quadruple counting the same thing on their savings report lmao, they have no credibility",Jayce_VT,Jayce_VT,['PiggyVest'],slightly_negative,complaint,PiggyVest,savings_report,slightly_negative,2025-08-09T19:57:36Z,2025-08-09T20:57:36+01:00,2025-08-09,19,20,Saturday,2025-W32,2025-08-09T19:57:36Z
,tweet-1954265022865047948,@piggyvest Thank you for the free 10k o. Make I use this one do weekend.,justdreadit,DREAD-IT®,['PiggyVest'],slightly_positive,opinion,PiggyVest,savings_plans,slightly_positive,2025-08-09T19:34:24Z,2025-08-09T20:34:24+01:00,2025-08-09,19,20,Saturday,2025-W32,2025-08-09T19:34:24Z
,tweet-1954252383862587536,@sketchwhiz @piggyvest 😂 too good,abc_dartist,AbC the artist,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-08-09T18:44:11Z,2025-08-09T19:44:11+01:00,2025-08-09,18,19,Saturday,2025-W32,2025-08-09T18:44:11Z
,tweet-1964406796296024413,@FLIT_0 @piggyvest Thanks man.,ajanwachuku,ajanwachuku.,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-09-06T19:14:11Z,2025-09-06T20:14:11+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:14:11Z
,tweet-1964406558013686074,@ajanwachuku @piggyvest Keep Soaring bro,FLIT_0,FLIT🎹🎵,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-09-06T19:13:14Z,2025-09-06T20:13:14+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:13:14Z
,tweet-1964406394683064591,"@StephanieInii @piggyvest I was at the hospital one day about to get an injection, and out of nowhere the nurse asked, “Do you have a PiggyVest account? How much do you have in it?” I was just there like, “Wait… are you a nurse or a PiggyVest ambassador?” 😅",emmanuelao_,Emmanuel AO - The DevOps Fixer 🐧,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-09-06T19:12:36Z,2025-09-06T20:12:36+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:12:36Z
,tweet-1964406220774650222,@crushride0 @piggyvest Quick one. If I were to create a course around Piggyvest and how to use it to create consistent passive income. 1. How much would you pay for it? 2. ⁠What are the things you would want me to include or break down? Let me know your thoughts,FearlessDanreal,FearlessDan,['PiggyVest'],neutral,suggestion,PiggyVest,suggestion,neutral,2025-09-06T19:11:54Z,2025-09-06T20:11:54+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:11:54Z
,tweet-1964405826132857292,Long time no post 🤭🤭. Had fun today at @piggyvest open house ibadan. Happy new month too my loveliesss❤,Nerdwith4eyes,Yourfavnerd✨,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-09-06T19:10:20Z,2025-09-06T20:10:20+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:10:20Z
,tweet-1964405008788549993,@StephanieInii @piggyvest Do you have a video on how to save on it??,Emmgkreativity,Emmg Kreativity 💙💙,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-09-06T19:07:05Z,2025-09-06T20:07:05+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:07:05Z
,tweet-1964404666067738850,@piggyvest @fisayoo2 when oo...I need to eat rice,johnmiiiicheal,MJ✦,['PiggyVest'],neutral,opinion,PiggyVest,inquiry,neutral,2025-09-06T19:05:43Z,2025-09-06T20:05:43+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:05:43Z
,tweet-1964403922610589830,@kingkoreds @piggyvest Same here!! It was such a beautiful gathering,herefornoww_,Tana🌹🧶,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-09-06T19:02:46Z,2025-09-06T20:02:46+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:02:46Z
,tweet-1964403316378783933,@piggyvest The turnup is massive!,sleekjd,Judith,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-09-06T19:00:22Z,2025-09-06T20:00:22+01:00,2025-09-06,19,20,Saturday,2025-W36,2025-09-06T19:00:22Z
,tweet-1964387887220142400,@piggyvest What's happening here?😂,iamdamiosky,DAMI iDAN,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-09-06T17:59:03Z,2025-09-06T18:59:03+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:59:03Z
,tweet-1964385681679044824,@theonly1acre @piggyvest Yes I have. I have never opened a piggyvest account before,ifygoodthing,Ifeoma,['PiggyVest'],neutral,opinion,PiggyVest,inquiry,neutral,2025-09-06T17:50:17Z,2025-09-06T18:50:17+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:50:17Z
,tweet-1964385532500464100,"Thank you @piggyvest for helping my financial life since 100l days, Thanks for helping me to be financially disciplined. My surest saving plug🤩🤩 I had so much fun and lots to munch on💃💃💃🥰🥰",PelumiAdig47526,Xtianah,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-09-06T17:49:42Z,2025-09-06T18:49:42+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:49:42Z
,tweet-1964385532500464100,"Thank you @piggyvest for helping my financial life since 100l days, Thanks for helping me to be financially disciplined. My surest saving plug🤩🤩 I had so much fun and lots to munch on💃💃💃🥰🥰",PelumiAdig47526,Xtianah,['PiggyVest'],very_positive,opinion,PiggyVest,customer_support,very_positive,2025-09-06T17:49:42Z,2025-09-06T18:49:42+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:49:42Z
,tweet-1964385218334511133,"Today, I attended Openhouse event hosted by piggyvest and I did had a lovely time 💃 It was nice learning how to detect scams, how money flows in my piggy, some financial stuffs, Also got some ideas from there 🤞 Guess what ? Wash your hand and pick one from the 4th frame 😅",RoseMarvelous4,Marvelous❤️ || Website Developer in Nigeria,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-09-06T17:48:27Z,2025-09-06T18:48:27+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:48:27Z
,tweet-1964385218334511133,"Today, I attended Openhouse event hosted by piggyvest and I did had a lovely time 💃 It was nice learning how to detect scams, how money flows in my piggy, some financial stuffs, Also got some ideas from there 🤞 Guess what ? Wash your hand and pick one from the 4th frame 😅",RoseMarvelous4,Marvelous❤️ || Website Developer in Nigeria,['PiggyVest'],very_positive,opinion,PiggyVest,customer_support,very_positive,2025-09-06T17:48:27Z,2025-09-06T18:48:27+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:48:27Z
,tweet-1964385218334511133,"Today, I attended Openhouse event hosted by piggyvest and I did had a lovely time 💃 It was nice learning how to detect scams, how money flows in my piggy, some financial stuffs, Also got some ideas from there 🤞 Guess what ? Wash your hand and pick one from the 4th frame 😅",RoseMarvelous4,Marvelous❤️ || Website Developer in Nigeria,['PiggyVest'],very_positive,opinion,PiggyVest,app_performance,very_positive,2025-09-06T17:48:27Z,2025-09-06T18:48:27+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:48:27Z
,tweet-1964385150310957489,Took a huge step today and went out alone! Yay! I attended the PiggyVest Open House. It was great! Cheers to more moments like this.,S_a_ve_D,🪇,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-09-06T17:48:11Z,2025-09-06T18:48:11+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:48:11Z
,tweet-1964385066265583861,@piggyvest Why can’t I money from my kuda debit card @piggyvest,makaveli__001,Makaveli 🅿️izzaro 🥷,['PiggyVest'],very_negative,complaint,PiggyVest,payments_transfers,very_negative,2025-09-06T17:47:50Z,2025-09-06T18:47:50+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:47:50Z
,tweet-1964384995704734080,@piggyvest Save money on @piggyvest to buy food for your wife on @QUICKSMAG_,QuickSmag,QuickSmag,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-09-06T17:47:34Z,2025-09-06T18:47:34+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:47:34Z
,tweet-1964384254881587685,@ajanwachuku @piggyvest Congrats,Re_ggie12,Reggie{🧑🏾‍💻🇬🇭},['PiggyVest'],neutral,opinion,,,,2025-09-06T17:44:37Z,2025-09-06T18:44:37+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:44:37Z
,tweet-1964384210958819419,@ajanwachuku @piggyvest still eats 😂🫶🏽,heyswne,swne,['PiggyVest'],neutral,opinion,,,,2025-09-06T17:44:27Z,2025-09-06T18:44:27+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:44:27Z
,tweet-1964383228556407164,@heyswne @piggyvest This fittt. But it was after I stole it I realized that yours was long sleeve with the arms rolled up lmao.,ajanwachuku,ajanwachuku.,['PiggyVest'],neutral,opinion,,,,2025-09-06T17:40:32Z,2025-09-06T18:40:32+01:00,2025-09-06,17,18,Saturday,2025-W36,2025-09-06T17:40:32Z
,tweet-1968272180783022396,@whoisBlxck save your money with piggyvest now now,marcusTHEmakerr,marcus⛰︎,['PiggyVest'],neutral,opinion,PiggyVest,customer_support,neutral,2025-09-17T11:13:51Z,2025-09-17T12:13:51+01:00,2025-09-17,11,12,Wednesday,2025-W38,2025-09-17T11:13:51Z
,tweet-1968272036226371875,"@durant019 @piggyvest Hi, please send us a DM with the details of the transaction and our support team will assist you 💜",getpocketapp,PocketApp,['PiggyVest'],neutral,opinion,PiggyVest,customer_support,neutral,2025-09-17T11:13:16Z,2025-09-17T12:13:16+01:00,2025-09-17,11,12,Wednesday,2025-W38,2025-09-17T11:13:16Z
,tweet-1968269737659609340,@piggyvest @getpocketapp Come @getpocketapp una dey whine make una correct my balance na ah ah sent money since una never credit be play una dey play,durant019,Durant Michael,"['PiggyVest', 'Pocket']",very_negative,complaint,PiggyVest,payments_transfers,very_negative,2025-09-17T11:04:08Z,2025-09-17T12:04:08+01:00,2025-09-17,11,12,Wednesday,2025-W38,2025-09-17T11:04:08Z
,tweet-1968269737659609340,@piggyvest @getpocketapp Come @getpocketapp una dey whine make una correct my balance na ah ah sent money since una never credit be play una dey play,durant019,Durant Michael,"['PiggyVest', 'Pocket']",very_negative,complaint,Pocket,app_performance,very_negative,2025-09-17T11:04:08Z,2025-09-17T12:04:08+01:00,2025-09-17,11,12,Wednesday,2025-W38,2025-09-17T11:04:08Z
,tweet-1968252789945237531,"@FirstBankngr Hello, I sent money to my Piggyvest , it wasn’t successful, and I was debited. I need my money back. Till now I haven’t received my money neither has my Piggyvest. I’m running out of patience. I have contacted customer service, still no valid response.",Saint_moris01,Saint Maurice,['PiggyVest'],very_negative,complaint,PiggyVest,payments_transfers,very_negative,2025-09-17T09:56:48Z,2025-09-17T10:56:48+01:00,2025-09-17,9,10,Wednesday,2025-W38,2025-09-17T09:56:48Z
,tweet-1968252571497431482,"Piggyvest abeg 🤲😭 break the safelock, hunger wan kpai me 😭",Sammysplendor,designDev();,['PiggyVest'],very_negative,complaint,PiggyVest,trust_security,very_negative,2025-09-17T09:55:56Z,2025-09-17T10:55:56+01:00,2025-09-17,9,10,Wednesday,2025-W38,2025-09-17T09:55:56Z
,tweet-1968244707047449047,@piggyvest @OdunEweniyi Will I get a reversal?,nwiketrades,𝗡𝗪𝗜𝗞𝗘 𝗧𝗥𝗔𝗗𝗘𝗦 📊,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-09-17T09:24:41Z,2025-09-17T10:24:41+01:00,2025-09-17,9,10,Wednesday,2025-W38,2025-09-17T09:24:41Z
,tweet-1968241481405321400,You’ll just be thinking about how you don’t have money and have to manage what is left in your account and next thing you are getting debit alert from @piggyvest for daily autosave😂,ijayy_28,Ijayy_28,['PiggyVest'],slightly_negative,opinion,PiggyVest,app_performance,slightly_negative,2025-09-17T09:11:51Z,2025-09-17T10:11:51+01:00,2025-09-17,9,10,Wednesday,2025-W38,2025-09-17T09:11:51Z
